"Id","LotFrontage","LotArea","Street","LandSlope","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofMatl","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","X1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscVal","MoSold","YrSold","NeighborhoodRich","NeighborhoodCountryClub","NeighborhoodLarge","NeighborhoodQualityScale","lat","lon","NeighborhoodAvgSale","NeighborhoodNumSales","NeighborhoodNumSalesTot","ExterQualTAGD","BsmtQualTAGD","KitchenQualTAGD","FireplaceNone","GarageQualTA","GarageCondTA","ExterCondTA","BsmtCondTA","BsmtExposureNo","PoolNone","BsmtFinType1UG","BsmtFinType1_2","BsmtFinType2U","BsmtFinType2_2","MSSubClass_Common","MSZoningRLRM","LotShapeIrregular","Condition1Abnormal","Condition2Abnormal","ConditionAbnormal","HouseStyleUnfinished","HouseStyleSplit","HouseStyle1Store","HouseStyle2Store","ExteriorDiff","BsmtPresent","ShedPresent","MiscValPresent","2ndFlrSFPresent","MasVnrAreaPresent","WoodDeckSFPresent","OpenPorchSFPresent","EnclosedPorchPresent","ScreenPorchPresent","LotFrontage_D","LotAreaGiant","BsmtFinSF1_D","BsmtFinSF2_D","NeighborhoodAvgSale_D","NeighborhoodNumSales_D","X1stFlrSF_D","X2ndFlrSF_D","TotalArea","InsideArea","TotalArea_D1","TotalArea_D2","TotalArea_D3","InsideArea_D1","InsideArea_D2","InsideArea_D3","SeasonSold","HighSeason","BuiltDecade","BuiltCentury","BuiltMillenium","RebuiltDecade","RebuiltCentury","RebuiltMillenium","MonthYearSold","Remodelled","YearsSinceRemodel","YearsSoldAfterRemodel","SameYearBuiltSold","SameYearRebuiltSold","Age","SaleAge","YearBuilt_DO","GarageYrBlt_DO","YearRemodAdd_DO","MSSubClass120","MSSubClass160","MSSubClass180","MSSubClass190","MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSZoningC..all.","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","AlleyGrvl","AlleyNone","AlleyPave","LotShapeIR1","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCorner","LotConfigCulDSac","LotConfigFR","LotConfigInside","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgTypeOther","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","RoofStyleGable","RoofStyleHip","RoofStyleOther","Exterior1stBrkFace","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stOther","Exterior1stPlywood","Exterior1stVinylSd","Exterior1stWd.Sdng","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndVinylSd","Exterior2ndWd.Sdng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationBrkTil","FoundationCBlock","FoundationOther","FoundationPConc","ElectricalFuseA","ElectricalOther","ElectricalSBrkr","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypeNone","GarageTypeOther","PavedDriveN","PavedDriveP","PavedDriveY","SaleTypeCOD","SaleTypeNew","SaleTypeOther","SaleTypeWD","SaleConditionAbnorml","SaleConditionNormal","SaleConditionOther","SaleConditionPartial","c41","c42","c43","c44","c81","c82","c83","c84","c85","c86","c87","c88","YearBuilt_DD1","YearBuilt_DD2","YearBuilt_DD3","YearBuilt_DD4","YearBuilt_DD5","GarageYrBlt_DD1","GarageYrBlt_DD2","GarageYrBlt_DD3","GarageYrBlt_DD4","GarageYrBlt_DD5","YearRemodAdd_DD1","YearRemodAdd_DD2","YearRemodAdd_DD3","YearRemodAdd_DD4","YearRemodAdd_DD5","SalePrice"
1403,64,8.81922185757494,0,1,7,1.79175946922805,2006,2006,0,0,1.6094379124341,4,4,3,1.38629436111989,1,0,0.693147180559945,0,1.6094379124341,4,0,5,1,7.16626597413364,0,1,2,0,0,2,0,2,0.693147180559945,1.6094379124341,1.94591014905531,8,0.693147180559945,1.6094379124341,2006,2,2,662,4,5,5.12989871492307,4.02535169073515,0,0,0,0,0,4,0,7,7.60439634879634,0,0,0.693147180559945,2,42.021051,-93.685643,12.1919787921317,5.01727983681492,5.59098698051086,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,0,0,1,1,5,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,1,0,0,0.693147180559945,1,2,0,0,0,4,4,4,0.693147180559945,9.10686696349991,7.16626597413364,4,2,1,8,4,2,1.75,0.693147180559945,200.6,20.06,1,200.6,20.06,0.693147180559945,10.0891368994228,0,0,0,1,1,1.6094379124341,4,9,9,9,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,12.1749946899593
1404,49,9.6327936931132,0,1,8,1.79175946922805,2007,2007,0,4.44265125649032,1.6094379124341,4,4,4,1.6094379124341,6,6.8351845861473,0.693147180559945,0,1.09861228866811,4,0,5,1,7.28961052145117,0,1,3,0.693147180559945,0,2,0,3,0.693147180559945,1.6094379124341,1.94591014905531,8,0,0,2007,1,3,754,4,5,5.12989871492307,5.08140436498446,0,0,0,0,0,4,0,8,7.60489448081162,0,0.693147180559945,0,3,42.052191,-93.643479,12.3260798725048,4.46590811865458,5.20948615284142,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,0,1,1,6,0.693147180559945,4,0.693147180559945,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,0,0,0,0.693147180559945,1,1,1,1.38629436111989,0,5,3,4,0.693147180559945,9.84559357411723,7.28961052145117,19,10,5,11,6,3,2,0,200.7,20.07,1,200.7,20.07,0.693147180559945,10.0896766208566,0,0,0,1,1,1.38629436111989,3,10,10,10,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,12.5529300547979
1405,60,9.25061821847475,0,1,3,1.6094379124341,1915,1950,0,0,1.38629436111989,4,3,4,0.693147180559945,1,0,0.693147180559945,0,1.09861228866811,2,0,3,1,6.54391184556479,6.25575004175337,1,2,0,0,1,0,3,0.693147180559945,1.38629436111989,1.94591014905531,8,0,0,1998,1,3,936,4,5,5.37989735354046,0,5.08140436498446,0,0,0,0,2,0,1,7.60439634879634,0,0,0.693147180559945,1,42.028863,-93.615497,11.6868871754197,4.7361984483945,5.48063892334199,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,1,1,1,5,0.693147180559945,4,0.693147180559945,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,0,1,0,0.693147180559945,0,1,2,0,0,0,1,4,1,1.6094379124341,9.4730122814238,7.10249935577465,13,6,3,7,4,2,0.25,0,191.5,19.15,0,195,19.5,0,10.0888876989397,1,3.58351893845611,56,0,0,4.56434819146784,4,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.693147180559945,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.5617251529038
1406,44,8.25400859056484,0,0,8,1.79175946922805,2004,2005,0,5.16478597392351,1.6094379124341,4,5,4,1.6094379124341,6,7.22548147278229,0.693147180559945,0,0.693147180559945,4,0,5,1,7.40671073017764,0,1,4,0.693147180559945,0.693147180559945,2,0,2,0.693147180559945,1.6094379124341,1.79175946922805,8,0.693147180559945,1.6094379124341,2004,3,2,482,4,5,4.85981240436167,3.98898404656427,0,0,5.04985600724954,0,0,4,0,1,7.60539236481493,0,0,0,3,42.025949,-93.620215,12.2091927728664,3.95124371858143,4.64439089914137,0.693147180559945,0,0.693147180559945,0,1,1,1,1,0,1,1,6,0.693147180559945,4,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0.693147180559945,0,1,0,1.6094379124341,0,4,2,5,0.693147180559945,8.97563018429051,7.40671073017764,3,2,1,14,7,4,0.25,0,200.4,20.04,1,200.5,20.05,0.693147180559945,10.0898841284832,1,0.693147180559945,3,0,0,1.94591014905531,2,9,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,1,0,12.5245300130057
1407,70,9.04144823549389,0,1,5,2.07944154167984,1972,2007,0,0,1.38629436111989,4,4,4,1.38629436111989,6,6.48768401848461,0.693147180559945,0,0.693147180559945,2,0,3,1,6.64509096950564,0,1,1,0.693147180559945,0,1,0,2,0.693147180559945,1.38629436111989,1.79175946922805,8,0,0,1988,1,2,396,4,5,4.07753744390572,0,0,0,0,0,0,2,0,3,7.60589000105312,0,0,0.693147180559945,2,42.021051,-93.685643,12.1919787921317,5.01727983681492,5.59098698051086,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,0,1,1,6,0.693147180559945,4,0,1,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,1,0,0.693147180559945,0.693147180559945,1,2,0,1.09861228866811,0,4,4,1,0.693147180559945,9.24946492666023,6.64509096950564,7,4,2,1,1,1,0.75,0,197.2,19.72,0,200.7,20.07,0.693147180559945,10.0904649208663,1,3.58351893845611,2,0,0,3.66356164612965,1,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,11.7981119259726
1408,88,9.08034557536,0,1,5,1.79175946922805,1985,1985,0,0,1.38629436111989,4,3,4,0.693147180559945,5,6.4393503711001,0.693147180559945,0,0.693147180559945,3,0,5,1,6.72623340235875,0,1,1,0.693147180559945,0,1,0,3,0.693147180559945,1.38629436111989,1.79175946922805,8,0,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,7.60589000105312,0,0,0,2,42.031307,-93.626967,11.9414623606461,3.91202300542815,4.74493212836325,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,0,1,1,1,1,0,4,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,1,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,1.09861228866811,0,3,1,1,0.693147180559945,9.24309793621435,6.72623340235875,7,4,2,1,1,1,0.75,0,198.5,19.85,0,198.5,19.85,0,10.0904649208663,0,0,24,0,0,3.25809653802148,1,7,6,5,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,11.6262630788088
1409,60,8.95428615720471,0,1,4,2.07944154167984,1910,1950,0,0,1.38629436111989,4,2,4,0.693147180559945,1,0,0.693147180559945,0,1.09861228866811,2,0,4,1,6.60934924316738,6.43454651878745,1,3,0,0,1,0,3,0.693147180559945,1.38629436111989,1.94591014905531,8,0,0,1966,1,2,528,4,5,0,0,0,0,5.12989871492307,0,0,4,0,6,7.60638738977265,0,0,0.693147180559945,1,42.028863,-93.615497,11.6868871754197,4.7361984483945,5.48063892334199,0.693147180559945,0,0.693147180559945,0.693147180559945,1,1,1,1,1,1,1,5,0.693147180559945,4,0,1,0,0,0,0,0,0,0,1,1,0.693147180559945,0,0,0,1,0.693147180559945,0.693147180559945,0.693147180559945,0,2,0,0,0,1,4,1,1.6094379124341,9.19705247764925,7.21817683840341,6,3,2,9,5,3,1.5,0.693147180559945,191,19.1,0,195,19.5,0,10.0910868243254,1,3.71357206670431,60,0,0,4.61512051684126,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.7400690056497
1410,46,9.93037288131751,0,1,7,1.94591014905531,1986,1991,0,4.82028156560504,1.38629436111989,3,4,4,0.693147180559945,1,0,0.693147180559945,0,1.09861228866811,2,0,4,1,7.12044437239249,6.75460409948796,1,5,0,0,2,0.693147180559945,3,0.693147180559945,1.38629436111989,2.07944154167984,8,0.693147180559945,1.38629436111989,1986,3,2,542,4,5,5.89989735358249,4.15888308335967,0,0,0,0,0,2,0,11,7.60539236481493,0,0,0,2,42.051321,-93.633798,12.1167003018326,4.30406509320417,4.88280192258637,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,0,1,1,1,1,5,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0,1,1,0.693147180559945,0,0,0,0,0,0,0.693147180559945,1,1,1,0,0,4,2,4,1.79175946922805,10.0768524512872,7.64683139143048,20,10,5,18,9,5,2.75,0,198.6,19.86,0,199.1,19.91,0,10.0902990146029,1,1.79175946922805,17,0,0,3.2188758248682,2,7,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,12.2783979582618
1411,79,9.42714386754419,0,1,7,1.79175946922805,2001,2001,0,0,1.6094379124341,4,4,4,0.693147180559945,6,6.50279004591562,0.693147180559945,0,0.693147180559945,3,0,5,1,6.85118492749374,6.7990558620588,1,5,0.693147180559945,0,2,0.693147180559945,3,0.693147180559945,1.6094379124341,1.94591014905531,8,0,0,2001,2,2,622,4,5,0,3.8286413964891,0,0,0,0,0,4,0,6,7.60589000105312,0,0,0.693147180559945,2,42.021051,-93.685643,12.1919787921317,5.01727983681492,5.59098698051086,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,1,1,1,6,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0,1,1,0.693147180559945,0,0,0,1,0.693147180559945,0,0.693147180559945,1,2,0,1.09861228866811,0,4,4,2,1.79175946922805,9.66033260213442,7.51806418123308,17,9,5,17,9,5,1.5,0.693147180559945,200.1,20.01,1,200.1,20.01,0.693147180559945,10.0905893325031,0,0,8,0,0,2.30258509299405,1,8,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12.345838935722
1412,80,9.16962253869762,0,1,6,2.19722457733622,1950,2005,0,0,1.38629436111989,3,3,4,0.693147180559945,4,4.79579054559674,0.693147180559945,0,1.09861228866811,3,0,5,1,7.01481435127554,6.32256523992728,1,4,0,0,1,0.693147180559945,3,0.693147180559945,1.38629436111989,1.94591014905531,4,0,0,1950,1,1,271,4,5,0,0,0,0,0,0,0,2,0,9,7.60589000105312,0,0,0.693147180559945,2,42.042966,-93.613556,11.8494048444231,5.41610040220442,6.09356977004514,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,0,1,1,1,0,2,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,0,1,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,0.693147180559945,0,2,5,3,1.6094379124341,9.37160851957231,7.41997992366183,10,5,3,14,7,4,2.25,0,195,19.5,0,200.5,20.05,0.693147180559945,10.0907137286635,1,4.02535169073515,4,0,0,4.11087386417331,1,3,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,11.8494048444231
1413,60,8.88197518424887,0,1,4,1.79175946922805,1949,1950,0,0,1.38629436111989,4,0,0,0,0,0,0,0,0,0,1,2,0,6.94793706861497,0,1,1,0,0,2,0,2,1.09861228866811,1.38629436111989,1.94591014905531,8,0,0,1956,1,2,420,4,5,0,0,0,0,0,0,0,4,0,6,7.60589000105312,0,0,0.693147180559945,2,42.042966,-93.613556,11.8494048444231,5.41610040220442,6.09356977004514,0.693147180559945,0,0.693147180559945,0.693147180559945,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1,1,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,0,0,2,5,3,0.693147180559945,9.07371849443322,6.94793706861497,4,2,1,4,2,1,1.5,0.693147180559945,194.9,19.49,0,195,19.5,0,10.0905893325031,1,0.693147180559945,59,0,0,4.12713438504509,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11.4075760603618
1414,88,9.30519590298886,0,1,8,1.79175946922805,2005,2006,0,5.90536184805457,1.6094379124341,4,4,3,0.693147180559945,6,6.88448665204278,0.693147180559945,0,1.38629436111989,5,0,5,1,7.52023455647463,0,1,5,0.693147180559945,0,2,0,2,0.693147180559945,1.6094379124341,2.07944154167984,8,0.693147180559945,1.6094379124341,2005,3,2,620,4,5,5.11198778835654,3.80666248977032,0,0,0,0,0,4,0,9,7.60589000105312,0,0,0,2,42.03554,-93.685131,12.1001619785669,4.0943445622221,4.83628190695148,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,0,1,1,1,6,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,0,0,0,0.693147180559945,1,2,0,1.38629436111989,0,3,2,5,0.693147180559945,9.62324440918135,7.52023455647463,16,8,4,17,9,5,2.25,0,200.5,20.05,1,200.6,20.06,0.693147180559945,10.0907137286635,1,0.693147180559945,3,0,0,1.79175946922805,1,9,9,9,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,12.4568352549204
